"","cycle","state","state_abb","party","vote_share","total_votes","election_day","incumbant_party","winning_party","state_winner","run_date"
"230",1948,"South Dakota","SD","rep",0.518386277763339,129651,1948-11-07,"dem","dem","rep",2021-01-18
"231",1948,"South Dakota","SD","dixiecrat",0,0,1948-11-07,"dem","dem","rep",2021-01-18
"232",1948,"South Dakota","SD","progressive",0.0111992962955559,2801,1948-11-07,"dem","dem","rep",2021-01-18
"233",1948,"South Dakota","SD","socialist",0,0,1948-11-07,"dem","dem","rep",2021-01-18
"234",1948,"South Dakota","SD","other",0,0,1948-11-07,"dem","dem","rep",2021-01-18
"235",1948,"Tennessee","TN","dem",0.491387158970929,270402,1948-11-07,"dem","dem","dem",2021-01-18
"236",1948,"Tennessee","TN","rep",0.368744809488936,202914,1948-11-07,"dem","dem","dem",2021-01-18
"237",1948,"Tennessee","TN","dixiecrat",0.134140069745931,73815,1948-11-07,"dem","dem","dem",2021-01-18
"238",1948,"Tennessee","TN","progressive",0.00338734796459276,1864,1948-11-07,"dem","dem","dem",2021-01-18
"239",1948,"Tennessee","TN","socialist",0.00234061382961131,1288,1948-11-07,"dem","dem","dem",2021-01-18
"240",1948,"Tennessee","TN","other",0,0,1948-11-07,"dem","dem","dem",2021-01-18
"241",1948,"Texas","TX","dem",0.659611212434288,824235,1948-11-07,"dem","dem","dem",2021-01-18
"242",1948,"Texas","TX","rep",0.242855782396763,303467,1948-11-07,"dem","dem","dem",2021-01-18
"243",1948,"Texas","TX","dixiecrat",0.0910516118654553,113776,1948-11-07,"dem","dem","dem",2021-01-18
"244",1948,"Texas","TX","progressive",0.00313706158163923,3920,1948-11-07,"dem","dem","dem",2021-01-18
"245",1948,"Texas","TX","socialist",0.000735448875899604,919,1948-11-07,"dem","dem","dem",2021-01-18
"246",1948,"Texas","TX","other",0.00260888284595507,3260,1948-11-07,"dem","dem","dem",2021-01-18
"247",1948,"Utah","UT","dem",0.539805649553935,149151,1948-11-07,"dem","dem","dem",2021-01-18
"248",1948,"Utah","UT","rep",0.450234342483849,124402,1948-11-07,"dem","dem","dem",2021-01-18
"249",1948,"Utah","UT","dixiecrat",0,0,1948-11-07,"dem","dem","dem",2021-01-18
"250",1948,"Utah","UT","progressive",0.00969580716961329,2679,1948-11-07,"dem","dem","dem",2021-01-18
"251",1948,"Utah","UT","socialist",0,0,1948-11-07,"dem","dem","dem",2021-01-18
"252",1948,"Utah","UT","other",0.000264200792602378,73,1948-11-07,"dem","dem","dem",2021-01-18
"253",1948,"Vermont","VT","dem",0.369235382794897,45557,1948-11-07,"dem","dem","rep",2021-01-18
"254",1948,"Vermont","VT","rep",0.615373393201602,75926,1948-11-07,"dem","dem","rep",2021-01-18
"255",1948,"Vermont","VT","dixiecrat",0,0,1948-11-07,"dem","dem","rep",2021-01-18
"256",1948,"Vermont","VT","progressive",0.0103661798317421,1279,1948-11-07,"dem","dem","rep",2021-01-18
"257",1948,"Vermont","VT","socialist",0.00474137232335349,585,1948-11-07,"dem","dem","rep",2021-01-18
