"","run_date","cycle","state","party","vote_share_mu","vote_share_se","vote_share_t_dist","vote_share_start","vote_share_end","vote_share_z"
"105",2021-02-12,2024,"Oklahoma","other",0.022237212106311,0.0203106457796573,0.0353325360092201,-0.0130953239029091,0.0575697481155311,1.73960672607507
"106",2021-02-12,2024,"Oregon","dem",0.554405421737271,0.0144611452404303,0.0251567055270011,0.52924871621027,0.579562127264272,1.73960672607507
"107",2021-02-12,2024,"Oregon","rep",0.390751775465319,0.0151034581609056,0.0262740774037049,0.364477698061614,0.417025852869024,1.73960672607507
"108",2021-02-12,2024,"Oregon","other",0.0546880540578177,0.0210836111721189,0.0366771918049695,0.0180108622528482,0.0913652458627873,1.73960672607507
"109",2021-02-12,2024,"Pennsylvania","dem",0.507226254691903,0.0118907251222713,0.0206851854006129,0.48654106929129,0.527911440092516,1.73960672607507
"110",2021-02-12,2024,"Pennsylvania","rep",0.472852196436292,0.0148728568132459,0.0258729217482741,0.446979274688018,0.498725118184566,1.73960672607507
"111",2021-02-12,2024,"Pennsylvania","other",0.0198079318870992,0.015269778966687,0.0265634101961284,-0.00675547830902926,0.0463713420832276,1.73960672607507
"112",2021-02-12,2024,"Rhode Island","dem",0.598527556382505,0.01932459398468,0.0336171936744193,0.564910362708085,0.632144750056924,1.73960672607507
"113",2021-02-12,2024,"Rhode Island","rep",0.365462586627037,0.0207700781208087,0.0361317676000635,0.329330819026974,0.401594354227101,1.73960672607507
"114",2021-02-12,2024,"Rhode Island","other",0.0358241056984039,0.0202347626443522,0.0352005291966477,0.000623576501756186,0.0710246348950516,1.73960672607507
"115",2021-02-12,2024,"South Carolina","dem",0.431461234249299,0.0144189259722841,0.0250832606041639,0.406377973645135,0.456544494853463,1.73960672607507
"116",2021-02-12,2024,"South Carolina","rep",0.564106263255907,0.0202310550881699,0.0351940795069757,0.528912183748931,0.599300342762883,1.73960672607507
"117",2021-02-12,2024,"South Carolina","other",0.00434325082189746,0.0207642558693328,0.0361216391722352,-0.0317783883503377,0.0404648899941326,1.73960672607507
"118",2021-02-12,2024,"South Dakota","dem",0.353344870725601,0.0162417056530642,0.0282541803970021,0.325090690328599,0.381599051122603,1.73960672607507
